"","orden","id.x","dominant_topic","topic_perc_contrib","keywords","text","topic","id.y","organizacion","reg_id","cod_com_ine","rango_edades_id","cantidad_participantes","contexto_id"
"462",499,461,2,0.41049998998642,"espacio, participacion, mayor, mantener, generar, joven, calle, evitar, ambito, publico","['buscar', 'instancia', 'comunidad', 'permitir', 'satisfacer', 'necesidad', 'informar', 'traves', 'via', 'necesidad']","Mayor incidencia en el ambito público",510,"programa familias de acogida concepción aadd",8,8101,"6 a 9",5,"Programa Sename"
"463",500,462,6,0.395000010728836,"hacer, familia, rabioso, escuchar, agua, derecho, padre, gente, conversar, compartir","['cuidar', 'agua', 'dia']","Compartir y conversar con la familia y la gente",511,"ilustre municipalidad de chepica",6,6302,"6 a 9",9,"Otro"
"464",501,463,7,0.464899986982346,"prometer, respetar, compromiso, nota, sacarse_buenas, nino, buen, comprometer, existir, mascota","['tambien', 'mascota']","Compromiso de obtener mejores notas",512,"red  chile crece contigo  hualaihue",10,10403,"10 a 13",26,"Establecimiento Educacional"
"465",502,464,4,0.457899987697601,"ayudar, persona, opinion, estudiar, dar, siempre, companero, opinión, discriminar, respeto","['ayudar', 'necesitar']","Ayudar y respetar a los compañeros",513,"ilustre municipalidad de chepica",6,6302,"6 a 9",9,"Otro"
"466",503,465,4,0.457899987697601,"ayudar, persona, opinion, estudiar, dar, siempre, companero, opinión, discriminar, respeto","['discriminar', 'persona']","Ayudar y respetar a los compañeros",514,"residencia de protección casa belén",5,5301,"Todos",21,"Otro"
"467",504,466,4,0.457899987697601,"ayudar, persona, opinion, estudiar, dar, siempre, companero, opinión, discriminar, respeto","['luchar_derechos', 'persona']","Ayudar y respetar a los compañeros",515,"ilustre municipalidad de chepica",6,6302,"6 a 9",9,"Otro"
"468",505,467,8,0.269300013780594,"participar, actividad, realizar, cosa, dialogo, instancia, ninos_nina, generar, comprometer, apoyar","['buena', 'persona']","Mayor participación en instancias de diálogo",516,"ilustre municipalidad de chepica",6,6302,"10 a 13",8,"Otro"
"469",506,468,9,0.305000007152557,"educacion, pais, botar_basura, medio_ambiente, respecto, informar, lugar, informacion, campana, igualdad","['botar_basura']","Cuidar el medio ambiente",517,"ilustre municipalidad de chepica",6,6302,"10 a 13",8,"Otro"
"470",507,469,8,0.477100014686584,"participar, actividad, realizar, cosa, dialogo, instancia, ninos_nina, generar, comprometer, apoyar","['continuar', 'participar', 'instancia', 'dialogo']","Mayor participación en instancias de diálogo",518,"fundacion ciudad del niño",10,10101,"14 a 18",5,"Programa Sename"
"471",508,470,7,0.222000002861023,"prometer, respetar, compromiso, nota, sacarse_buenas, nino, buen, comprometer, existir, mascota","['respetar', 'cuidar', 'demas']","Compromiso de obtener mejores notas",519,"ilustre municipalidad de chepica",6,6302,"10 a 13",9,"Otro"
"472",509,471,6,0.237499997019768,"hacer, familia, rabioso, escuchar, agua, derecho, padre, gente, conversar, compartir","['generar', 'instancia', 'opinion', 'escuchado', 'analizado', 'autoridad', 'municipal']","Compartir y conversar con la familia y la gente",520,"opd municipalidad san ramon",13,13131,"14 a 18",16,"Oficina de Protección de Derechos"
"473",511,472,2,0.27700001001358,"espacio, participacion, mayor, mantener, generar, joven, calle, evitar, ambito, publico","['utilizar', 'cuidar', 'espacio', 'disponible', 'compartir']","Mayor incidencia en el ambito público",522,"nna de la comuna de aysén",11,11201,"6 a 9",15,"Oficina Local de la Niñez"
"474",512,473,3,0.352999985218048,"mas, nna, social, pasar, comuna, cita_textual, tema, tener, cabildo, manera","['participar', 'manejo', 'agua', 'potable', 'uso', 'basura']","Mayor asistencia a Diálogos/Cabildos",523,"ppf witralen corporación servicio paz y justicia serpaj chile",10,10403,"Todos",5,"Programa Sename"
"475",513,474,5,0.278699994087219,"adulto, cambio, marcha, mejorar, ano, ir, nuevo, colegio, tiempo, acuerdo","['participacion', 'movimiento', 'social', 'acuerdo', 'petición']","Mejorar en el colegio",524,"ppf amanecer",8,8201,"10 a 13",8,"Programa Sename"
"476",514,475,7,0.540000021457672,"prometer, respetar, compromiso, nota, sacarse_buenas, nino, buen, comprometer, existir, mascota","['compromiso', 'enviar', 'propuesta', 'nivel', 'central']","Compromiso de obtener mejores notas",525,"subse ninez bío bío  junji",8,8301,"4 a 5",6,"Establecimiento Educacional"
"477",515,476,7,0.54009997844696,"prometer, respetar, compromiso, nota, sacarse_buenas, nino, buen, comprometer, existir, mascota","['compromiso', 'enviar', 'sueno', 'nivel', 'centrar']","Compromiso de obtener mejores notas",526,"subse ninez  bio biocncpt",8,8314,"10 a 13",6,"Establecimiento Educacional"
"478",516,477,6,0.374500006437302,"hacer, familia, rabioso, escuchar, agua, derecho, padre, gente, conversar, compartir","['aumentar', 'dialogo', 'conversar', 'familia', 'temas_politico', 'dar']","Compartir y conversar con la familia y la gente",527,"opd municipalidad san ramón",13,13131,"14 a 18",22,"Oficina de Protección de Derechos"
"479",518,478,9,0.421000003814697,"educacion, pais, botar_basura, medio_ambiente, respecto, informar, lugar, informacion, campana, igualdad","['subir', 'informacion', 'enterar', 'pensar', 'nino', 'santo', 'barbara']","Cuidar el medio ambiente",529,"subse ninez bío bío  cncpt",8,8311,"10 a 13",26,"Establecimiento Educacional"
"480",519,479,2,0.443599998950958,"espacio, participacion, mayor, mantener, generar, joven, calle, evitar, ambito, publico","['mantener', 'activo', 'participacion', 'proceso', 'ciudadano', 'ir_votar', 'parte', 'activo', 'momento', 'tomar', 'decisión']","Mayor incidencia en el ambito público",530,"programa libertad asistida simple elqui  corporación gabriela mistral",4,4101,"14 a 18",5,"Programa Sename"
"481",520,480,6,0.293300002813339,"hacer, familia, rabioso, escuchar, agua, derecho, padre, gente, conversar, compartir","['seguir', 'dialogar', 'fin', 'favorecer', 'mejor', 'consciencia', 'social', 'pais']","Compartir y conversar con la familia y la gente",531,"rem per casa central",8,8112,"10 a 13",8,"Programa Sename"
"482",521,481,6,0.274699985980987,"hacer, familia, rabioso, escuchar, agua, derecho, padre, gente, conversar, compartir","['escuchar', 'respetar']","Compartir y conversar con la familia y la gente",532,"colegio benjamín vicuña mackenna",6,6101,"10 a 13",32,"Establecimiento Educacional"
"483",522,482,9,0.514599978923798,"educacion, pais, botar_basura, medio_ambiente, respecto, informar, lugar, informacion, campana, igualdad","['efectuar', 'espacio', 'conversacion', 'informacion', 'respecto', 'tematica', 'atingent', 'situacion', 'actual', 'pais', 'interes']","Cuidar el medio ambiente",533,"prm ciudad del niño los angeles",8,8301,"14 a 18",5,"Programa Sename"
"484",523,483,6,0.395000010728836,"hacer, familia, rabioso, escuchar, agua, derecho, padre, gente, conversar, compartir","['amar', 'respetar', 'escuchar']","Compartir y conversar con la familia y la gente",534,"colegio benjamin vicuña mackenna",6,6101,"6 a 9",31,"Establecimiento Educacional"
"485",524,484,0,0.238999992609024,"comprometer, mejor, trabajo, demanda, respetuoso, escuela, asi, subir, ninos_nina, continuar","['comportar', 'mejor', 'manera', 'colegio']","Respeto en la escuela",535,"niños y niñas de la comunidad indígena raiman",9,9207,"Todos",10,"Otro"
"486",525,485,7,0.464899986982346,"prometer, respetar, compromiso, nota, sacarse_buenas, nino, buen, comprometer, existir, mascota","['salir', 'protestar']","Compromiso de obtener mejores notas",536,"prm ciudad del niño concepción",8,8101,"14 a 18",8,"Programa Sename"
"487",526,486,5,0.444499999284744,"adulto, cambio, marcha, mejorar, ano, ir, nuevo, colegio, tiempo, acuerdo","['portarse_bien', 'guarderia']","Mejorar en el colegio",537,"chile crece contigo comunal puerto montt",10,10101,"6 a 9",11,"Otro"
"488",527,487,6,0.421000003814697,"hacer, familia, rabioso, escuchar, agua, derecho, padre, gente, conversar, compartir","['conversar', 'madre', 'padre', 'apoderado', 'realidad_pais']","Compartir y conversar con la familia y la gente",538,"ilustre municipalidad de la estrella",6,6202,"4 a 5",6,"Establecimiento Educacional"
"489",528,488,8,0.389899998903274,"participar, actividad, realizar, cosa, dialogo, instancia, ninos_nina, generar, comprometer, apoyar","['mas', 'atento', 'ocurrir', 'pais', 'participar', 'actividad', 'emitir', 'opinion']","Mayor participación en instancias de diálogo",539,"cip crc  sename",1,1101,"14 a 18",7,"Programa Sename"
"490",529,489,3,0.339899986982346,"mas, nna, social, pasar, comuna, cita_textual, tema, tener, cabildo, manera","['mas', 'empatico', 'resto', 'persona']","Mayor asistencia a Diálogos/Cabildos",540,"cip crc  sename",1,1101,"14 a 18",6,"Programa Sename"
"491",530,490,4,0.483500003814697,"ayudar, persona, opinion, estudiar, dar, siempre, companero, opinión, discriminar, respeto","['comunicar', 'adulto', 'responsable', 'ninos_nina', 'escuela', 'verano', 'papudo', 'experiencia', 'conclusión', 'obtenido']","Ayudar y respetar a los compañeros",541,"escuela de verano papudo",5,5403,"Todos",52,"Otro"
"492",531,491,5,0.382499992847443,"adulto, cambio, marcha, mejorar, ano, ir, nuevo, colegio, tiempo, acuerdo","['hacer', 'llegar', 'opinión', 'traves', 'portal', 'raiz', 'conversatorio', 'lograr', 'generar', 'cambio', 'necesidad', 'nino', 'nivel', 'pais']","Mejorar en el colegio",542,"escuela de verano laja 2020",8,8304,"6 a 9",16,"Establecimiento Educacional"
"493",532,492,5,0.383199989795685,"adulto, cambio, marcha, mejorar, ano, ir, nuevo, colegio, tiempo, acuerdo","['hablar', 'papa', 'hacer', 'mejorar', 'lugar_viven', 'buscar', 'solución', 'concretar']","Mejorar en el colegio",543,"cncpt san fernando",6,6301,"Todos",52,"Otro"
"494",533,493,7,0.481599986553192,"prometer, respetar, compromiso, nota, sacarse_buenas, nino, buen, comprometer, existir, mascota","['senalar', 'realizar', 'mayor', 'compromiso', 'sentir', 'responsable', 'suceder', 'pais']","Compromiso de obtener mejores notas",544,"fortalecimiento municipal comuna de chile chico",11,11401,"10 a 13",6,"Oficina de Protección de Derechos"
"495",534,494,1,0.260899990797043,"cuidar, comunidad, reciclar, pelear, planet, violencia, expresar, futuro, cumplir, dar_conocer","['cuidar', 'comun']","Cuidar la convivencia",545,"grupo de música",8,8312,"10 a 13",5,"Otro"
"496",535,495,4,0.411399990320206,"ayudar, persona, opinion, estudiar, dar, siempre, companero, opinión, discriminar, respeto","['escuchar', 'persona', 'respetar', 'opinion', 'persona']","Ayudar y respetar a los compañeros",546,"opd",15,15101,"10 a 13",10,"Oficina de Protección de Derechos"
"497",536,496,5,0.24609999358654,"adulto, cambio, marcha, mejorar, ano, ir, nuevo, colegio, tiempo, acuerdo","['adulto', 'momento']","Mejorar en el colegio",547,"opd",15,15101,"14 a 18",11,"Oficina de Protección de Derechos"
"498",537,497,6,0.395000010728836,"hacer, familia, rabioso, escuchar, agua, derecho, padre, gente, conversar, compartir","['hacer', 'caso', 'padre']","Compartir y conversar con la familia y la gente",548,"opd",15,15101,"6 a 9",5,"Oficina de Protección de Derechos"
"499",538,498,6,0.374500006437302,"hacer, familia, rabioso, escuchar, agua, derecho, padre, gente, conversar, compartir","['ninos_nina', 'cuidar', 'agua', 'portarme_bien', 'estudiar', 'obediente']","Compartir y conversar con la familia y la gente",549,"chcc san pedro de la paz",8,8108,"10 a 13",50,"Otro"
"500",539,499,5,0.37049999833107,"adulto, cambio, marcha, mejorar, ano, ir, nuevo, colegio, tiempo, acuerdo","['esforzar', 'lograr', 'querer']","Mejorar en el colegio",550,"fortalecimiento municipal comuna de chile chico",11,11401,"6 a 9",19,"Establecimiento Educacional"
"501",540,500,0,0.374300003051758,"comprometer, mejor, trabajo, demanda, respetuoso, escuela, asi, subir, ninos_nina, continuar","['mas', 'esforzado', 'escuela']","Respeto en la escuela",551,"oficina de protección de derechos de la infancia y adolescencia curepto",7,7103,"10 a 13",15,"Oficina de Protección de Derechos"
"502",541,501,4,0.259099990129471,"ayudar, persona, opinion, estudiar, dar, siempre, companero, opinión, discriminar, respeto","['respetuoso', 'companero']","Ayudar y respetar a los compañeros",552,"programa 4a7 sernameg",5,5502,"6 a 9",10,"Establecimiento Educacional"
"503",542,502,5,0.372900009155273,"adulto, cambio, marcha, mejorar, ano, ir, nuevo, colegio, tiempo, acuerdo","['realizacion', 'jornada', 'dialogo', 'discusion', 'tematica', 'relacionado', 'juventud', 'contexto', 'encierro', 'manera', 'periodico']","Mejorar en el colegio",553,"crc cip limache servicio nacional de menores",5,5802,"14 a 18",33,"Programa Sename"
"504",543,503,7,0.266099989414215,"prometer, respetar, compromiso, nota, sacarse_buenas, nino, buen, comprometer, existir, mascota","['respetar', 'mama']","Compromiso de obtener mejores notas",554,"centro de madres temporeras colegio hernán merino correa",13,13401,"10 a 13",5,"Oficina de Protección de Derechos"
"505",544,504,9,0.368800014257431,"educacion, pais, botar_basura, medio_ambiente, respecto, informar, lugar, informacion, campana, igualdad","['mantener', 'limpieza', 'cancha']","Cuidar el medio ambiente",555,"residencia virgen de los desamparados",5,5502,"6 a 9",7,"Programa Sename"
"506",545,505,4,0.327600002288818,"ayudar, persona, opinion, estudiar, dar, siempre, companero, opinión, discriminar, respeto","['crear', 'participar', 'organización', 'juvenil']","Ayudar y respetar a los compañeros",556,"oficina local de la niñez",13,13110,"14 a 18",7,"Oficina Local de la Niñez"
"507",546,506,7,0.399599999189377,"prometer, respetar, compromiso, nota, sacarse_buenas, nino, buen, comprometer, existir, mascota","['dar_conocer', 'necesidad', 'presentado', 'nino', 'mejorar']","Compromiso de obtener mejores notas",557,"centro de atención de hijos de mujeres temporeras",10,10105,"6 a 9",12,"Otro"
"508",547,507,7,0.332100003957748,"prometer, respetar, compromiso, nota, sacarse_buenas, nino, buen, comprometer, existir, mascota","['animal']","Compromiso de obtener mejores notas",558,"prm ciudad del niño los ángeles",8,8301,"6 a 9",9,"Programa Sename"
"509",548,508,8,0.334899991750717,"participar, actividad, realizar, cosa, dialogo, instancia, ninos_nina, generar, comprometer, apoyar","['contaminar', 'botar_basura', 'contaminar', 'medio_ambiente']","Mayor participación en instancias de diálogo",559,"centro para  niños y niñas con cuidadores principales temporeros",10,10204,"6 a 9",10,"Otro"
"510",550,509,4,0.381999999284744,"ayudar, persona, opinion, estudiar, dar, siempre, companero, opinión, discriminar, respeto","['faltar', 'respeto', 'adulto']","Ayudar y respetar a los compañeros",561,"niños y niñas pertenecientes a los centros para hijos de madres temporeras",9,9209,"6 a 9",10,"Establecimiento Educacional"
"511",551,510,4,0.320699989795685,"ayudar, persona, opinion, estudiar, dar, siempre, companero, opinión, discriminar, respeto","['mejorar', 'buen', 'trato', 'respeto', 'escuchar', 'opinión', 'diferente']","Ayudar y respetar a los compañeros",562,"opd san bernardo  chile crece contigo",13,13401,"Todos",6,"Oficina de Protección de Derechos"
"512",552,511,4,0.429100006818771,"ayudar, persona, opinion, estudiar, dar, siempre, companero, opinión, discriminar, respeto","['existir', 'guerra', 'persona', 'aprender', 'comunicar', 'dar', 'solucion']","Ayudar y respetar a los compañeros",563,"centros para niños y niñas con cuidadores principales temporeras",10,10204,"10 a 13",10,"Otro"
"513",553,512,9,0.365200012922287,"educacion, pais, botar_basura, medio_ambiente, respecto, informar, lugar, informacion, campana, igualdad","['empatizar', 'ocurrir', 'pais']","Cuidar el medio ambiente",564,"programa para cuidadores temporeras",6,6109,"6 a 9",25,"Establecimiento Educacional"
"514",556,513,7,0.538900017738342,"prometer, respetar, compromiso, nota, sacarse_buenas, nino, buen, comprometer, existir, mascota","['hacer', 'llegar', 'sugerencia', 'necesidad', 'autoridade']","Compromiso de obtener mejores notas",567,"seremi desarrollo  social región de aysen",11,11101,"6 a 9",16,"Establecimiento Educacional"
